10,10,remove Raspberry 8;remove Raspberry 7;remove Lapiz 32;remove JetsonNano 10;move right;add Lapiz 12;remove Cuaderno 44;add Raspberry 23
Carpeta.98.305;Serrucho.47.534;Raspberry.32.844;Lapiz.42.850;Boligrafo.93.464;JetsonNano.51.710;Tornillo.11.432,Lapiz.73.817;Cuaderno.24.831;Tornillo.16.8;Boligrafo.96.324;Arduino.83.215;Raspberry.55.888;Clavo.20.88,Cuaderno.71.765;Sacapuntas.4.583;Clavo.34.341;Martillo.100.515;Lapiz.98.948;Carpeta.72.217;Pegamento.61.497;Raspberry.56.48,Pegamento.51.544;Tuerca.52.601;Lapiz.18.330;JetsonNano.32.348;Carpeta.2.123;Clavo.37.737;Cable.90.530,Alicate.98.575;Martillo.70.966;Tornillo.60.699;Cable.29.639;Destornillador.17.178,Goma.81.733,Cuaderno.27.454;Martillo.65.542;Arduino.66.726,IntelGalileo.93.365;Tornillo.22.533;Cable.53.507;JetsonNano.94.97;Alicate.52.184;Goma.76.411,Serrucho.40.824;Tijeras.51.385,OrangePi.27.995;Tornillo.37.622;Arduino.18.131
Tornillo.46.390;Carpeta.14.817;Tijeras.71.129;Cable.37.389;JetsonNano.54.665,OrangePi.25.896;Destornillador.33.234;JetsonNano.46.26;Tuerca.81.535;Alicate.8.458,Tuerca.7.609;Tijeras.10.364;Serrucho.23.584;Alicate.42.565;Goma.91.581;Cuaderno.17.784;Cable.8.46,Cable.40.387;Pegamento.73.495;Tornillo.80.867;Clavo.85.849;JetsonNano.87.638;Cuaderno.85.621;Tijeras.55.778,Raspberry.71.707;Tuerca.10.338;OrangePi.34.921;Tijeras.96.138;Martillo.32.615;IntelGalileo.88.790,IntelGalileo.69.811,Tijeras.100.885;Arduino.14.806;Martillo.56.871;Clavo.44.61;Tornillo.7.745;Alicate.68.208;Raspberry.24.426;Tuerca.4.891,Boligrafo.82.331;Alicate.46.351,Alicate.43.113;Serrucho.97.733;Pegamento.80.370;Clavo.18.780;Carpeta.42.807;Tornillo.42.941;Goma.10.101,Cuaderno.90.67;Alicate.35.876;OrangePi.39.801;Arduino.62.441;Destornillador.47.243;Carpeta.90.531
Carpeta.33.336;Tornillo.93.515;Alicate.5.148,Serrucho.51.459;Sacapuntas.38.737;OrangePi.64.940;Pegamento.66.821;JetsonNano.95.53;Goma.75.832;Carpeta.45.418;Tijeras.97.76;Lapiz.51.238,IntelGalileo.87.483;Serrucho.49.944,Tijeras.78.863;Lapiz.73.209;Alicate.96.236;OrangePi.86.292;Goma.66.887;JetsonNano.67.760;Arduino.10.411;Cuaderno.50.36;Carpeta.37.909,Raspberry.9.303;Clavo.13.344;Martillo.35.893;Boligrafo.66.56,Raspberry.45.973;Sacapuntas.72.221;OrangePi.7.296;Tuerca.96.97;Carpeta.49.775;Clavo.91.880;Lapiz.37.4;Tornillo.99.861;Arduino.31.843,Tuerca.40.566;Lapiz.45.458;Serrucho.19.448;Clavo.100.807,Destornillador.79.66;Serrucho.24.175;JetsonNano.32.814;Tijeras.16.111;Martillo.61.459,Lapiz.26.950;Cuaderno.20.482;IntelGalileo.67.587;Cable.32.869,Goma.39.323;Cuaderno.97.995;Pegamento.77.553;Tuerca.65.134;IntelGalileo.24.441
Cuaderno.58.969;IntelGalileo.71.631;Cable.19.845,OrangePi.49.163;JetsonNano.29.733;Raspberry.65.253,Cuaderno.8.884;Tornillo.38.767;OrangePi.15.608,Raspberry.55.531;Martillo.83.182;Cable.51.229;Lapiz.57.721;Destornillador.21.51,Cable.77.105;Arduino.19.689;Destornillador.5.631;Serrucho.2.127;Raspberry.52.523;Cuaderno.25.751;OrangePi.94.744,Serrucho.8.537;Goma.56.380;OrangePi.59.869;Arduino.77.253,Carpeta.49.124,Pegamento.17.173;Raspberry.92.37;Sacapuntas.69.804;Arduino.45.972,OrangePi.17.843;Alicate.64.751;Tornillo.63.810;Raspberry.22.601;Tuerca.91.286,JetsonNano.2.360;IntelGalileo.82.528;Serrucho.45.986;OrangePi.32.265;Alicate.27.739;Raspberry.3.53;Cable.81.553
Boligrafo.27.320;Alicate.58.809;Sacapuntas.24.496;Arduino.88.660;IntelGalileo.82.3;Cuaderno.45.603;Tornillo.37.152;Goma.97.364,Boligrafo.84.180;Destornillador.21.707;Alicate.59.869;Carpeta.56.916,Lapiz.23.855,Cuaderno.99.912;Tijeras.54.203;Carpeta.27.906;IntelGalileo.5.54;Clavo.86.369;Raspberry.13.658,Lapiz.3.811;OrangePi.60.498;Tijeras.9.956;Goma.51.680;Carpeta.81.156;Boligrafo.4.331,Tornillo.43.19,Clavo.47.238;Destornillador.22.878;Serrucho.93.364;OrangePi.73.430;Cuaderno.26.129;Tornillo.58.210;Carpeta.22.921;Boligrafo.60.260;Raspberry.49.625;Tuerca.33.657,Destornillador.85.81;Sacapuntas.72.540;Clavo.66.9;Lapiz.94.421,Carpeta.41.410;IntelGalileo.20.517;Sacapuntas.78.679;Pegamento.69.102,Sacapuntas.92.425;JetsonNano.90.813
Cuaderno.12.5;Destornillador.27.881;Martillo.6.697,Tijeras.55.39;JetsonNano.43.319;Sacapuntas.10.942;Clavo.89.41;Destornillador.24.739;Serrucho.100.412;Cable.36.753;Arduino.72.376;OrangePi.54.861,Tornillo.81.502;Arduino.48.563;Tuerca.93.500;IntelGalileo.96.913,Cuaderno.32.947;Tuerca.82.578;Alicate.8.180;Serrucho.85.577,Tornillo.2.302;Goma.98.153;Destornillador.22.727;Lapiz.3.312;Boligrafo.1.322;Arduino.27.251,Tijeras.68.267;Martillo.75.692;Pegamento.87.869;Raspberry.96.255;Serrucho.11.927,Lapiz.55.854;Tuerca.43.889;Arduino.29.897;Pegamento.50.673;Clavo.73.462;Boligrafo.66.497;Goma.94.287;Serrucho.36.253,Tijeras.76.793;Clavo.25.49;Tuerca.37.892;Boligrafo.60.272;Destornillador.61.904;Cable.24.328;Serrucho.56.748;JetsonNano.29.961;Martillo.62.108,Serrucho.24.843;Arduino.44.498;Cable.24.327;Martillo.67.173;Cuaderno.34.828,Arduino.83.60;JetsonNano.92.395
IntelGalileo.54.239;Martillo.90.684;OrangePi.81.540;Tijeras.84.994;Carpeta.90.386;Serrucho.11.718;JetsonNano.41.719;Tuerca.97.541;Goma.45.322,Raspberry.86.557;Tuerca.91.302;JetsonNano.34.376,IntelGalileo.85.232;Arduino.97.37,Lapiz.63.546;Martillo.5.205;Raspberry.29.241;Tornillo.92.771;Cuaderno.59.638;Carpeta.69.711;Cable.2.624;IntelGalileo.65.687,Tornillo.54.911;IntelGalileo.92.69;Pegamento.38.554;Carpeta.19.932;JetsonNano.85.246;Arduino.56.218;Cuaderno.28.317,Goma.67.667;Martillo.67.386;Lapiz.86.531;Pegamento.30.142;Sacapuntas.99.428;Tuerca.59.820,Serrucho.100.517;IntelGalileo.77.504;Cuaderno.1.385;Boligrafo.94.81;Lapiz.17.58;Cable.66.754;Tijeras.30.286;Tornillo.92.821,Tuerca.50.675;Pegamento.6.234;JetsonNano.26.649;Alicate.67.675;Clavo.74.116,Lapiz.68.889;Cuaderno.46.896;Destornillador.61.759,Tijeras.72.573;Carpeta.88.673;Lapiz.80.987;Martillo.38.929;Raspberry.66.842;Sacapuntas.36.318;Pegamento.11.76;Tornillo.14.304
Tijeras.95.368;Sacapuntas.77.466,Pegamento.23.355;Serrucho.45.99;JetsonNano.66.403;Lapiz.73.627;Clavo.18.322;Goma.52.273,Serrucho.55.975;Cuaderno.57.157;Goma.80.367,IntelGalileo.63.586;Carpeta.47.332;OrangePi.66.622,Carpeta.13.643;Tornillo.50.940;Alicate.63.673;Cuaderno.72.331;Serrucho.2.541;Clavo.30.258;Tuerca.97.304;Cable.48.976;Boligrafo.9.110,Carpeta.82.605;Arduino.82.457;JetsonNano.50.639;Cuaderno.64.873;Sacapuntas.76.607;Alicate.89.410;Destornillador.40.973;Tuerca.50.53,Cuaderno.3.692;Raspberry.54.172;IntelGalileo.5.664;Goma.86.935;Boligrafo.41.818;Tornillo.52.987;Lapiz.33.770,Raspberry.55.253;Carpeta.39.953;Tornillo.28.424;Alicate.61.580;Destornillador.72.389;Pegamento.41.608;Boligrafo.83.450;JetsonNano.84.400,Serrucho.34.932;Pegamento.7.615,JetsonNano.12.776
Serrucho.18.925;Alicate.24.127;Carpeta.85.569;Cuaderno.37.925;Arduino.4.585;Raspberry.85.484;Cable.75.125,JetsonNano.84.33;Alicate.28.108;Tijeras.51.658,Martillo.72.594,Tijeras.67.7;Cable.73.683;Cuaderno.62.199;Martillo.2.138;Alicate.37.16;Destornillador.3.948;Carpeta.56.914;JetsonNano.84.964,OrangePi.81.704;Carpeta.4.212;Serrucho.1.983;Destornillador.54.43;Arduino.48.399;Tuerca.57.393,Carpeta.11.587;JetsonNano.76.361;Alicate.71.470;Cable.66.169;Goma.63.813;Tijeras.39.972,Clavo.95.249;Serrucho.86.363;Alicate.28.896;Lapiz.82.834,Cuaderno.36.475;Serrucho.66.496;Tijeras.93.3;Destornillador.21.845;Clavo.96.343;Carpeta.4.58;Cable.16.483,Carpeta.38.28,Martillo.11.833
Tijeras.86.60;Raspberry.22.859;Martillo.11.915;Tuerca.22.899;Tornillo.86.859,Goma.70.413;Raspberry.40.483;Alicate.2.593;Destornillador.67.948;Cuaderno.69.689,Tijeras.79.364;Destornillador.47.105;Goma.15.512;Sacapuntas.82.212;Arduino.16.238;Martillo.14.589;Cuaderno.87.450,JetsonNano.5.682;Clavo.68.588;OrangePi.51.517;Alicate.4.380,Alicate.98.958;Lapiz.14.520;Serrucho.27.671,Serrucho.95.481;Cable.79.697,Clavo.4.539;Tijeras.38.991,JetsonNano.95.590;Tuerca.73.53;Raspberry.91.359;Lapiz.86.760,Tornillo.9.27;Alicate.45.176;Tijeras.13.556;JetsonNano.57.457;Goma.46.72,Lapiz.1.932;Martillo.47.578;Clavo.86.369;Cable.36.257;Tuerca.55.44;JetsonNano.69.633;Cuaderno.38.563
